n,teffect_wage,teffect_effort,teffect_wage_grate,teffect_effort_grate,teffect_effort_wage,wage_teffect_lb,wage_teffect_ub,wage_round_teffect_lb,wage_round_teffect_ub,effort_teffect_lb,effort_teffect_ub,effort_round_teffect_lb,effort_round_teffect_ub,effort_wage_teffect_lb,effort_wage_teffect_ub
71,2,0.04,0,0,0,0.490617210027255,2.737382789972747,-0.44657539145788583,0.4996663005487618,0.03796462734595619,0.04363537265404365,-9.380173188939481e-4,0.0019561991370924525,NA,NA
71,3,0.06,0,0,0,-0.29889869809388214,4.79889869809389,-0.18849396958087572,0.9882515453384325,0.04813829398566941,0.06506170601432974,-0.004411209245025332,0.002350603184442056,NA,NA
71,4,0.08,0,0,0,-0.3232335532338264,6.11123355323387,-0.08183497787826854,1.6835319475752337,0.08183425262754442,0.08936574737245527,-0.002049893013149238,0.0031165596798384963,NA,NA
71,5,0.1,0,0,0,2.7067009980602057,5.693299001939807,-0.6183065148358864,0.64545802998738,0.09637880269031637,0.11482119730968304,-0.004163579846338567,0.0028544889372681187,NA,NA
72,1,0.02,0,0,0,1.4971921134652133,6.602807886534824,-0.42702538015342345,0.46120719833521734,0.023262035320735824,0.02553796467926395,-0.001460026932147846,7.812390533767144e-4,NA,NA
72,2,0.04,0,0,0,-0.13093062425953117,2.9709306242595375,0.03272586347160489,0.8734559547102061,0.033753517158565255,0.04904648284143458,-0.004083936059164519,0.003865754241001171,NA,NA
72,3,0.06,0,0,0,0.16824207528209412,2.8597579247179095,-0.28460904154577304,0.26885146578819485,0.047286291634053935,0.0667137083659459,-0.003634942609156593,0.0029319123061477188,NA,NA
72,4,0.08,0,0,0,1.089803040640466,6.250196959359535,-0.49763350434906706,1.3463607770763093,0.07480726465253186,0.09159273534746785,-0.0022274453970078717,0.003585021154604395,NA,NA
72,5,0.1,0,0,0,2.7792746523514458,6.000725347648554,-1.0171043196160818,0.5334679559796957,0.0979400891841572,0.10565991081584244,-9.002430047896702e-4,0.002863879368449095,NA,NA
73,1,0.02,0,0,0,-1.0232324112232853,2.787232411223284,-0.5592424024483277,0.9439696751755707,0.009814983455430647,0.02538501654456934,-0.003735056770347225,8.25965861271165e-4,NA,NA
73,2,0.04,0,0,0,-0.5240058294210934,4.2920058294210754,-1.355529183678787,0.2292261533757305,0.0355576156752537,0.0424423843247462,-0.001880939845336226,-4.220904576751241e-4,NA,NA
73,3,0.06,0,0,0,-0.17098475814032543,6.594984758140361,-1.55938418138784,0.16544478744842228,0.05387473285462878,0.06372526714537052,-0.0013408097073794151,0.0038620218286116053,NA,NA
73,4,0.08,0,0,0,2.3573224558398356,6.882677544160202,-0.7869564194225241,0.8635624800285572,0.07603556928353859,0.09156443071646113,-0.0038674677299437125,0.0010311040936017994,NA,NA
73,5,0.1,0,0,0,3.0335695700669514,7.6704304299330275,-1.3250323562067643,0.3810323562067383,0.10617053345244881,0.11222946654755134,-0.0034098263645848375,5.977051524863886e-4,NA,NA
74,1,0.02,0,0,0,-0.9066786533388009,3.2466786533387992,-1.283352085650423,-0.10986003556172996,0.015659071015581692,0.034340928984418324,-0.003999612817585089,0.0026662794842686596,NA,NA
74,2,0.04,0,0,0,-1.3467255443785717,4.054725544378608,-1.1102283729336435,1.2898647365700027,0.03608303224974978,0.05391696775025011,-3.6507485460053526e-4,0.005140832430378166,NA,NA
74,3,0.06,0,0,0,1.638017339746555,4.109982660253379,0.02881125773307114,0.7423402574184154,0.05492530723163748,0.0698746927683633,-0.0021534983438341654,0.0013292559196152502,NA,NA
74,4,0.08,0,0,0,-0.5108423331265919,6.790842333126582,-1.0355600925269088,1.3638025167693077,0.07297810876805864,0.09062189123194088,-0.004541094141961513,0.0012683668692621696,NA,NA
74,5,0.1,0,0,0,2.332594598919315,6.515405401080724,-0.8446036795152257,0.8693309522424774,0.09579091351928783,0.11620908648071158,-0.0032816510720487767,0.004299832890252365,NA,NA
75,1,0.02,0,0,0,-3.4536132450516837,2.277613245051687,-0.9672346420739523,0.9968103996496694,0.010395287099073872,0.028004712900926078,-0.0014475648788706773,0.0031445345758533724,NA,NA
75,2,0.04,0,0,0,-0.9397943463243061,3.1637943463243117,-1.0454692875995364,-0.050288288158061856,0.031871240534746687,0.050928759465253326,-0.003624695213803951,0.002291361880491093,NA,NA
75,3,0.06,0,0,0,0.427690835358133,5.6843091646418635,-1.0899015244021633,0.25887122137184404,0.059772391827981115,0.06262760817201889,-0.0031169214060941717,4.5025473945059687e-4,NA,NA
75,4,0.08,0,0,0,-1.7189421187775051,4.8189421187774855,-1.629094468859329,0.8516399234047758,0.07873047706948215,0.09406952293051786,-4.72358795330227e-4,0.004254176977168095,NA,NA
75,5,0.1,0,0,0,3.8289919465120907,6.855008053487909,-0.20438136373520865,0.7752904546442786,0.09956652040286557,0.11243347959713476,3.167392676423222e-5,6.955988005320076e-4,NA,NA
76,1,0.02,0,0,0,-2.735766871751166,3.8357668717511753,-0.4120407866236633,0.9087680593509169,0.011836059467564324,0.024963940532435808,-7.005509505344047e-4,0.0025914600414567134,NA,NA
76,2,0.04,0,0,0,1.1412574173547845,5.666742582645213,-0.879963774113562,0.8004486225984018,0.0374675665800796,0.05413243341992027,-0.003866642480765332,0.002290884905027414,NA,NA
76,3,0.06,0,0,0,-0.3826188193823583,3.8706188193823596,-0.20867057346348217,0.8583675431604254,0.05538334184899804,0.06421665815100186,-8.900818863621107e-4,0.0028537182500208164,NA,NA
76,4,0.08,0,0,0,1.6495466842894122,7.446453315710567,-0.17783165997943762,1.321589235736997,0.07820952631553736,0.0881904736844628,-0.0011548024718962778,0.0027063176234347185,NA,NA
76,5,0.1,0,0,0,2.3207860868235093,10.775213913176518,-1.6000551788194626,-0.14782360905935088,0.09603298979854114,0.11196701020145886,-0.0013415059958467837,0.002262718117081731,NA,NA
77,1,0.02,0,0,0,-2.830816243344549,3.322816243344549,-0.5170150561874366,0.06343929861164141,0.018144520478111506,0.035855479521888445,-0.003831180771154879,-2.173040773152733e-4,NA,NA
77,2,0.04,0,0,0,-1.3597978372212076,3.8757978372212563,-0.8095440935145393,0.6701501541205988,0.03284237488818859,0.048357625111811374,-0.0021342025888469686,0.003031172285836883,NA,NA
77,3,0.06,0,0,0,-0.6381149739812875,7.402114973981255,-1.5162355441648785,1.9130840290133508,0.057228448419060066,0.06957155158093979,-0.003815050358391534,-0.001300101156738621,NA,NA
77,4,0.08,0,0,0,2.2504002560362144,5.329599743963764,-0.7026890463264774,0.21371934935674797,0.07184656873670398,0.08815343126329597,-0.002409427595771822,0.0013912457776110417,NA,NA
77,5,0.1,0,0,0,1.9525530303883771,6.131446969611592,-0.9855827488563812,0.2755221427957578,0.0961809483002674,0.11101905169973213,-0.0035196522750699545,7.560159114540219e-4,NA,NA
78,1,0.02,0,0,0,-3.6800729600713753,2.860072960071375,0.10418797121227275,1.6322968772725521,0.014024548968487642,0.02837545103151206,-0.0021350970732784244,0.0020381273763217396,NA,NA
78,2,0.04,0,0,0,1.5927195338742695,5.047280466125718,-0.9010203088603539,0.09083849067851607,0.039797495894652826,0.05140250410534694,8.275159246136526e-4,0.0034391507420716305,NA,NA
78,3,0.06,0,0,0,-1.2287825706142212,4.420782570614205,-0.07435172691630143,0.7434426360072036,0.050163554365469994,0.06903644563452986,-0.0029441395734813086,0.00148959411895747,NA,NA
78,4,0.08,0,0,0,3.3755223030215538,6.348477696978391,0.018353094224567212,1.1624953906239086,0.07799533158464801,0.10160466841535189,-0.003616635333814099,0.003446938364139953,NA,NA
78,5,0.1,0,0,0,2.728699785230283,6.063300214769745,-0.21323910515213967,0.7392997112127111,0.10051630917471006,0.10668369082529015,-0.0018514645001482537,0.0023847978335024785,NA,NA
79,1,0.02,0,0,0,-1.2195055294663915,2.7115055294663897,-0.42141977232697986,0.10602583293303175,0.018074238546335948,0.029525761453663743,8.30627591995586e-4,0.0021027057413529754,NA,NA
79,2,0.04,0,0,0,1.8565479863716532,4.647452013628369,-0.7999864040806306,0.4256833737775645,0.042150164009476423,0.0526498359905235,-0.002416600411171536,5.0144889603946e-4,NA,NA
79,3,0.06,0,0,0,-1.2999627559263451,4.835962755926374,-0.953987072829776,1.277381012223705,0.053944659376905076,0.06445534062309426,-0.0020328648156471454,0.002469228452032891,NA,NA
79,4,0.08,0,0,0,2.1340681204277274,6.689931879572255,-0.7775741793586384,0.6650893308737544,0.07759337759704159,0.08920662240295833,-7.797847201302661e-4,0.0015797847201519059,NA,NA
79,5,0.1,0,0,0,2.009324775104205,6.990675224895782,-0.8140423546918766,0.021799930449432403,0.0999244390441108,0.11127556095588947,-0.0038918205447785502,5.463659993413252e-4,NA,NA
80,1,0.02,0,0,0,-0.5970586154186994,4.153058615418704,-0.9412691033009948,0.6990872851191603,0.019303840684727486,0.027496159315272536,5.013418829893945e-6,9.889259751246068e-4,NA,NA
80,2,0.04,0,0,0,-0.01677713541766357,3.3807771354176466,-0.7265372162794786,1.0142947920370444,0.028188148654008035,0.04861185134599173,-0.003030650600489668,0.003370044539900361,NA,NA
80,3,0.06,0,0,0,-1.174459530678459,3.7264595306784676,-0.8264616891473053,0.7265829012684868,0.05221501606870959,0.07218498393128983,-0.0014461727369745362,0.0017128394036622526,NA,NA
80,4,0.08,0,0,0,0.32345142087004897,6.056548579129897,-0.9236217059708471,0.48556109991019736,0.07536661322595344,0.09543338677404643,-0.0029301449050237174,0.0027604479353478574,NA,NA
80,5,0.1,0,0,0,1.3980912523609677,5.5299087476390625,-0.5891288815910326,0.7016137300758484,0.10704414447968921,0.1141558555203096,-0.00173045707968971,7.850025342573601e-4,NA,NA
81,1,0.02,0,0,0,-3.441149201628539,1.7851492016285366,-0.6126903645154949,1.237660061485165,0.010333034113958773,0.026066965886041224,-0.0038747728349722652,0.00244446980468321,NA,NA
81,2,0.04,0,0,0,0.009105858729352434,2.6908941412706495,-0.6106303353147211,-0.06355148286712403,0.03549795500682198,0.04570204499317813,-0.002619784191616138,-0.0012832461113940334,NA,NA
81,3,0.06,0,0,0,0.9093565635711016,4.978643436428907,-0.15143593592872917,1.1865874510802301,0.06184530470445958,0.06855469529554074,-3.923378781434763e-4,0.003059004544833263,NA,NA
81,4,0.08,0,0,0,1.4826054163330187,7.305394583667018,-1.1472769772154368,0.7528527347911997,0.07076992667546511,0.08803007332453464,-0.001878739163487895,0.0031151027998746117,NA,NA
81,5,0.1,0,0,0,0.8763568088130023,6.895643191186917,-0.004085996683342308,1.768692057289388,0.09466537719784046,0.10813462280215944,-0.0027910360774928977,0.0016031572896370245,NA,NA
82,1,0.02,0,0,0,-1.1640134734625545,3.320013473462571,-0.7860059020638367,0.7232180232759392,0.007127105000341981,0.019272894999658008,-0.0016001707748731612,0.0014062313809487129,NA,NA
82,2,0.04,0,0,0,-1.6691755032391307,5.541175503239131,-1.4263061565096613,0.8997607019642022,0.0405992019362507,0.04740079806374897,-5.422698885073917e-4,6.877244339821842e-4,NA,NA
82,3,0.06,0,0,0,0.206009157701462,6.165990842298504,-1.5583527332086304,0.23350424836014516,0.055595024531950886,0.07360497546804864,-0.004008580561775551,8.81307834527852e-4,NA,NA
82,4,0.08,0,0,0,4.420428117664463,8.847571882335494,-0.3410988304642196,0.8092200425854049,0.08166884013318976,0.09873115986681102,-0.002015008028213197,0.002330159543386858,NA,NA
82,5,0.1,0,0,0,2.7293726808573586,7.398627319142679,-0.3674804174015244,0.8659046598257653,0.10079521527519496,0.11480478472480447,-6.230241352563545e-4,0.003023024135276941,NA,NA
83,1,0.02,0,0,0,-0.4203541472250376,4.400354147225022,-1.177558214391563,0.8747703356036579,0.012102805733699719,0.0314971942663003,-0.0025391525367706082,6.724858701184729e-4,NA,NA
83,2,0.04,0,0,0,-2.2225235478721603,2.7345235478721652,-1.2892596363678972,0.767077818186064,0.040590451594037194,0.05340954840596279,-0.0017546617374264938,8.092071919907077e-4,NA,NA
83,3,0.06,0,0,0,-1.5407849271431522,3.4167849271431603,-0.2748056358743358,1.3509268479955205,0.05598259863255954,0.07321740136744033,-0.00375202816941935,9.15664533079275e-4,NA,NA
83,4,0.08,0,0,0,2.1542294990384145,7.781770500961596,-1.1612408846915852,0.7471802786309532,0.08145388956048043,0.08494611043951987,-0.0013139164107500568,3.442194410767644e-4,NA,NA
83,5,0.1,0,0,0,1.8968645418147911,6.867135458185194,-0.5267054416348669,0.2709478658772672,0.09398315753607839,0.10761684246392086,-0.0015903150070454748,0.002317587734340088,NA,NA
84,1,0.02,0,0,0,-1.9547296863812011,3.3827296863812037,-1.2062582367307733,0.445288539761053,0.007496130128370182,0.02050386987162981,-0.002259308291989515,0.0018229446556406192,NA,NA
84,2,0.04,0,0,0,-2.0706539563928783,4.342653956392876,-1.955862133111781,0.3413166785663194,0.040306291946076864,0.04889370805392318,-0.001919001989172179,0.001846274716465473,NA,NA
84,3,0.06,0,0,0,-0.42727017237166054,5.563270172371666,-0.43316737149142415,1.0663794927035146,0.05585990008610711,0.06614009991389298,-0.0017125509089023494,0.0015913387877120608,NA,NA
84,4,0.08,0,0,0,3.5105693858011064,9.06543061419882,-1.1650181325197357,0.4760484355500103,0.07838428846091375,0.09001571153908575,-0.0020057431789653082,0.001933015906257767,NA,NA
84,5,0.1,0,0,0,1.5183090351107893,6.845690964889188,-0.29036193490419226,1.3146043591465952,0.09393601776043149,0.10686398223956849,-8.084381914604676e-4,0.00347510485814813,NA,NA
85,1,0.02,0,0,0,-2.2807217165519984,3.6367217165520027,-1.1300081787359804,0.5794627241905016,0.009670029643760125,0.025929970356239715,-0.004714856817646024,5.694022722064203e-4,NA,NA
85,2,0.04,0,0,0,-0.8101685406677714,3.6101685406677686,-0.3354565004383524,0.40188074286257935,0.03581888967731686,0.04698111032268332,-0.001989329250320117,0.0025953898564011983,NA,NA
85,3,0.06,0,0,0,1.8345710047758808,5.809428995224147,-0.2456924587146529,0.11841973144192018,0.05789416640438792,0.06970583359561201,-0.002936940425368885,-0.0010145747261230895,NA,NA
85,4,0.08,0,0,0,1.2867742273570721,5.957225772642949,-1.0558804535644133,0.11891075659469347,0.07607757415244076,0.0951224258475587,-0.00560547708300267,0.002260022537568728,NA,NA
85,5,0.1,0,0,0,2.6217834832695655,6.106216516730395,-1.0084403879425499,0.6855312970334335,0.09563603758929169,0.11596396241070854,-8.595606850233884e-4,0.005344409169891737,NA,NA
86,1,0.02,0,0,0,-1.7538555546417331,2.0138555546417365,-0.7696896138832564,0.6603562805499098,0.014221365559972207,0.030578634440027848,-0.0029928323932123385,0.0033807111811051315,NA,NA
86,2,0.04,0,0,0,1.873373441444652,6.050626558555324,-0.7488281305215232,0.30155540324879637,0.03290461319604905,0.05149538680395073,-0.0041156866668667965,0.0014247775759752197,NA,NA
86,3,0.06,0,0,0,-0.14894206493509587,3.752942064935113,-0.8037872610465902,0.06754483680413265,0.05808951760501269,0.07111048239498688,-0.0010642549721043874,0.0024945580024292894,NA,NA
86,4,0.08,0,0,0,-0.2687568079607421,5.968756807960753,-1.3474350535827373,0.46234414449179395,0.07820952631553756,0.08819047368446302,-0.0015858339465644636,0.0010040157647674824,NA,NA
86,5,0.1,0,0,0,3.1340372261932155,6.965962773806855,-0.5935325858542564,0.6015325858542317,0.09388435614708988,0.10451564385291177,-0.00179342275340483,0.001696453056455462,NA,NA
87,1,0.02,0,0,0,-0.30892956576617303,4.688929565766188,-0.5681385715457479,0.6139567533639079,0.012319972686361848,0.028880027313638208,-0.002943233943391462,0.002288688488859116,NA,NA
87,2,0.04,0,0,0,-0.3088325516109076,4.1608325516109,-0.6118649309709618,1.2705315976375997,0.036541811300743104,0.04465818869925681,-9.254749592400863e-4,0.0017254749592598216,NA,NA
87,3,0.06,0,0,0,0.9020746524639929,7.205925347536105,-1.3814496898071482,1.5775709019283348,0.05405409487210487,0.07354590512789456,-0.003825304423457557,0.0018616680598437902,NA,NA
87,4,0.08,0,0,0,1.674316562781912,5.185683437218147,-0.2261025833477857,0.9773753106204786,0.07995732364435425,0.08484267635564542,-1.931183058283849e-4,0.002811300124031248,NA,NA
87,5,0.1,0,0,0,2.0082393565730876,9.059760643426845,-1.0459749286783806,1.7511870498905102,0.09754720867694279,0.10605279132305741,5.411178638850705e-4,0.0018588821361348322,NA,NA
88,1,0.02,0,0,0,0.08167841790211439,4.5303215820978835,-1.1910240866351594,0.2172059048169787,0.019727675840339246,0.032672324159660676,-0.002591159503706188,0.0010154019279628806,NA,NA
88,2,0.04,0,0,0,0.6390991843015814,4.7609008156984345,-0.5886472796892074,0.9813745524164511,0.03888760592366142,0.05951239407633829,-0.003852799288434478,0.002204314439969471,NA,NA
88,3,0.06,0,0,0,-0.5181424853074796,4.518142485307481,-0.8047807322560495,0.3296292171045231,0.056833019006466735,0.07076698099353373,1.0284508345039401e-4,0.0027335185529330968,NA,NA
88,4,0.08,0,0,0,0.9136229250490389,7.9383770749510045,-1.384469666720093,1.0778030000534073,0.07696965973427751,0.09303034026572256,-0.0031747241782667415,-0.0013101243065608468,NA,NA
88,5,0.1,0,0,0,4.441278509060455,6.966721490939461,-0.3436445092356177,0.4566142062052933,0.09585276338559931,0.11294723661440109,-0.002474303266449521,0.002377333569500639,NA,NA
89,1,0.02,0,0,0,-2.6716204130484607,3.0036204130484596,-0.8297022154719286,1.2537022154719257,0.018520295118260914,0.027879704881738875,-0.0015682503778036531,0.0010834018929695714,NA,NA
89,2,0.04,0,0,0,-2.2530612991057613,3.78906129910576,-1.9798648393901954,0.2896830212083612,0.03711619357744396,0.047283806422556224,-0.001721240781998452,0.0015030589638350552,NA,NA
89,3,0.06,0,0,0,1.8621418898532394,5.837858110146797,-0.2002429091935508,1.3224247273753331,0.052350970253860075,0.07404902974613915,-0.002521661298170377,0.003976206752738409,NA,NA
89,4,0.08,0,0,0,1.2745417654489852,6.31345823455102,-0.49696221600277996,0.5650834281239742,0.07403725158967862,0.08836274841032114,-0.002340068562709864,0.0016612806839431957,NA,NA
89,5,0.1,0,0,0,3.326064299396905,7.305935700603121,-0.577296974823594,0.698024247550845,0.09522264589791064,0.10997735410208968,-0.0021635511869338357,0.002187793611194563,NA,NA
90,1,0.02,0,0,0,-0.9129023722083014,3.3369023722083027,-0.5938678483732536,0.7320496665550598,0.013199321758610294,0.03080067824138944,-0.003582164312559039,2.3670976711939783e-4,NA,NA
90,2,0.04,0,0,0,-0.5460770714056038,3.782077071405608,-1.1059971167077127,-0.43073015601958675,0.03200693878291299,0.04919306121708689,-0.003448036729047083,0.0010965215775524857,NA,NA
90,3,0.06,0,0,0,-0.6298223492285651,3.4858223492285676,-1.3040904347529394,0.2956055862680802,0.055664000694660355,0.0699359993053406,-0.001520587532545209,0.0027811935931741335,NA,NA
90,4,0.08,0,0,0,2.668411293409994,8.35958870659007,-1.0870133015307646,0.6940436045610376,0.08023860368455422,0.09176139631544526,-0.002946002875121231,5.217604508979876e-4,NA,NA
90,5,0.1,0,0,0,2.275808365936099,6.5601916340639175,-0.885867102843641,0.8754428604193846,0.10223450377944918,0.1069654962205501,-0.002409740407626439,-3.781383802315063e-4,NA,NA
91,1,0.02,0,0,0,-3.1015890488104345,2.925589048810437,-0.9773207069241903,0.377563131166581,0.010232485656369257,0.0185675143436307,-0.0016119251051285551,6.422281354448594e-4,NA,NA
91,2,0.04,0,0,0,-2.416220718700601,3.1042207187005997,-0.09061298379320804,1.5883099534901421,0.030787987573076162,0.052812012426923974,-0.002398629897698986,0.004119842018930028,NA,NA
91,3,0.06,0,0,0,-1.0533459672161642,2.0213459672161664,-0.8283964862780655,-0.10930048341892801,0.05556798721621373,0.07163201278378617,-0.003997633053194357,0.0031249057804891914,NA,NA
91,4,0.08,0,0,0,-0.2301194818442296,5.1341194818442215,-1.4150108624200115,0.20482904423819503,0.07311853895033758,0.08688146104966178,-0.0039360740025986005,0.0016088012753483298,NA,NA
91,5,0.1,0,0,0,2.748514259642424,5.547485740357534,-0.605917124644162,0.6160989428259688,0.09743762512528832,0.10776237487471081,-7.737300887011506e-4,0.0014767603917557623,NA,NA
92,1,0.02,0,0,0,-2.763670289031931,1.583670289031911,-0.6322183171730762,0.7173092262639653,0.012732367121263277,0.027267632878736764,-0.0022396927334114845,0.003306359400089868,NA,NA
92,2,0.04,0,0,0,0.9064729128991953,5.277527087100756,-0.40154843329366213,1.2776696454148542,0.03485363594305782,0.046746364056942075,-0.0024584590959120358,0.001003913641383915,NA,NA
92,3,0.06,0,0,0,1.9656638840748157,4.414336115925206,-0.3769690198088711,0.736969019808843,0.05684410946838952,0.06915589053160984,-0.002306969163725932,5.857570425364549e-4,NA,NA
92,4,0.08,0,0,0,2.1405771585009563,7.443422841499059,-1.2273206645193557,0.13398733118599793,0.08048679357721175,0.0879132064227881,-0.001794331766344416,7.311964515417614e-5,NA,NA
92,5,0.1,0,0,0,3.041733821351302,7.386266178648652,-0.7801094402179984,0.1999882280967744,0.09692394600461302,0.1102760539953862,-6.313617080148546e-5,0.0020510149587026783,NA,NA
93,1,0.02,0,0,0,-2.3902503596264135,1.182250359626413,-0.39044718622297175,0.7220835498593166,0.014372692204651124,0.02362730779534887,4.861100106143782e-4,0.00268964756515536,NA,NA
93,2,0.04,0,0,0,-0.8900291252737016,4.222029125273698,-1.13209507560981,1.2331859847006812,0.03839530536296133,0.0440046946370386,-0.0021319270309218476,0.002131927030941783,NA,NA
93,3,0.06,0,0,0,1.6037499992108568,6.112250000789151,-0.7343539905695419,0.9959297481452994,0.058477248443651535,0.06672275155634926,-0.002358642374779145,0.002334399950558333,NA,NA
93,4,0.08,0,0,0,0.3067631041868928,2.7972368958130733,-0.18130370615821703,0.3141521910066778,0.07506942172552165,0.09253057827447804,-0.0010831464152935928,0.0030952676274362467,NA,NA
93,5,0.1,0,0,0,1.1368775291175597,7.071122470882469,-1.6009651917019294,1.2867833735201026,0.09620053702759535,0.11579946297240526,-0.0023220243165326055,0.0022250546195812723,NA,NA
94,1,0.02,0,0,0,-1.9529582955188622,5.544958295518847,-1.9532769653132496,0.8226102986465708,0.01929033432083284,0.03670966567916704,-0.00502028679712357,0.002935438312291893,NA,NA
94,2,0.04,0,0,0,-1.487522116140699,2.7075221161407015,-0.6253181030597413,0.7797423454839559,0.028482604355863715,0.042317395644136314,-3.6428312169303474e-4,0.002037010394438793,NA,NA
94,3,0.06,0,0,0,0.8830315593486073,5.05296844065139,-0.8918458802286747,0.4976640620468403,0.060972445528000775,0.0690275544719994,-0.00107359105831172,5.645001492443104e-4,NA,NA
94,4,0.08,0,0,0,1.6321125770976295,6.855887422902368,-1.3447309867512889,0.3857006837209783,0.07613260471921657,0.09026739528078387,-0.0033659610353217176,0.002347779217161559,NA,NA
94,5,0.1,0,0,0,2.644161330576315,6.775838669423662,-0.6449078793498354,-0.1417587873168472,0.10387684557257014,0.10812315442742991,-0.001480853950368113,0.0020141872837248207,NA,NA
95,1,0.02,0,0,0,-2.5122656488821726,1.4402656488821735,-1.01434313323981,0.15179767869434035,0.006462468871800211,0.027137531128199586,-0.004788448825204101,7.642064009745755e-4,NA,NA
95,2,0.04,0,0,0,1.5835741396334697,4.520425860366504,-0.9118595247733484,0.4352534641672633,0.033709193718196744,0.05309080628180351,-0.0032847941394992977,0.001999945654669644,NA,NA
95,3,0.06,0,0,0,-0.5704017735310258,6.2544017735310025,-1.4041303042049489,0.5631606072352415,0.056147611219257154,0.07345238878074264,-7.599294343323872e-4,0.002990232464657975,NA,NA
95,4,0.08,0,0,0,0.40140091515526866,5.294599084844727,-0.5008028424302241,0.7640755697029123,0.07440194483687594,0.0867980551631236,-0.0033769036216618614,0.001801146045927131,NA,NA
95,5,0.1,0,0,0,1.454166249499329,6.453833750500696,-0.7240012987113361,1.339516450226466,0.10035102984167854,0.11724897015832061,0.001933546914107402,0.004999786419246463,NA,NA
96,1,0.02,0,0,0,-0.6531545820081868,3.7211545820081704,-0.49421054006366705,0.2297256915787906,0.013165321211537944,0.025634678788462154,-0.001954745314649402,0.0018335331934527077,NA,NA
96,2,0.04,0,0,0,-2.1074183473550603,2.7274183473550613,-1.2826637723822016,0.21866377238217882,0.0326752691762508,0.054924730823749296,-0.006048208053182534,5.451777501715759e-4,NA,NA
96,3,0.06,0,0,0,-0.003085260300530024,6.619085260300543,-1.4582893110112294,1.2061680988899823,0.05327716109716243,0.06792283890283761,-0.003417773201166118,0.002666258049673955,NA,NA
96,4,0.08,0,0,0,1.1857161827419511,6.342283817258062,-1.2788516269027475,0.4769122329633331,0.06937799218866095,0.07982200781133889,-0.002679419699609701,0.0015400257602400766,NA,NA
96,5,0.1,0,0,0,4.30178771447693,9.942212285523004,-0.9034199015508837,0.9056017197326898,0.09569009160875609,0.10270990839124462,-7.511702740245847e-4,0.0014784430013153238,NA,NA
97,1,0.02,0,0,0,3.967640717856824e-4,6.571603235928169,-0.6293960869625843,0.7552142687807679,0.021504094322260886,0.0320959056777394,-0.0016743188733649975,0.0016743188733804634,NA,NA
97,2,0.04,0,0,0,-0.8033068583435019,3.5393068583434895,-0.8563082303913144,0.6420052000882678,0.038815684803430554,0.05158431519656947,-1.4137733793614005e-4,0.003777740974319063,NA,NA
97,3,0.06,0,0,0,1.3458365460968431,6.350163453903203,-0.5681582285078746,0.9516733800229875,0.05501569978700745,0.07018430021299206,-0.0029881507835144167,0.001800271995659839,NA,NA
97,4,0.08,0,0,0,1.8167562425271317,5.7192437574728165,-0.6385054779888187,0.6806872961706049,0.0755248807724838,0.09287511922751636,-0.0014844711777851048,0.0035935620868982948,NA,NA
97,5,0.1,0,0,0,3.0635058324152165,8.928494167584711,-1.8807796908277732,0.7098705999186629,0.09314883685162678,0.11405116314837346,-0.0018709838359872728,0.0026952262602505717,NA,NA
98,1,0.02,0,0,0,-1.223338087220335,2.0033380872203366,-0.5488263155219149,0.528220254915817,0.016758234898520685,0.0280417651014793,-0.0026375054232255528,4.0720239293741585e-4,NA,NA
98,2,0.04,0,0,0,-1.556899255854899,4.224899255854908,-1.3667666517432828,-0.33529395431735276,0.03440004404535808,0.05359995595464172,-0.004837268057679728,-2.0515618472675273e-4,NA,NA
98,3,0.06,0,0,0,0.2728143354954877,4.827185664504492,-0.3487299334678272,0.8076390243768933,0.05588766766081202,0.06531233233918834,-0.0013235386005000225,0.001832629509612447,NA,NA
98,4,0.08,0,0,0,1.4325768731536574,6.935423126846356,-1.097638699517283,1.1703659722445252,0.077156286530609,0.09204371346939076,-0.0027074006255442475,0.003701340019505663,NA,NA
98,5,0.1,0,0,0,2.945092726181221,7.270907273818693,-0.8679946790807569,0.7390249821110466,0.09091221438649169,0.10828778561350763,-0.003443219170505098,0.001067461594767822,NA,NA
99,1,0.02,0,0,0,-1.3679817140188508,3.9399817140188533,-0.2586128936005645,1.5650371360247923,0.017518913976875664,0.026481086023124264,-1.5304170782575485e-4,0.0012681932229921982,NA,NA
99,2,0.04,0,0,0,-0.658689936609856,3.9186899366098373,-0.671799896545981,0.7248908056368617,0.042813517195643316,0.053586482804356364,-0.00391756976867053,4.024182535389987e-4,NA,NA
99,3,0.06,0,0,0,1.724919861304975,4.867080138695009,-1.1158969398697955,0.4438969398697904,0.0567331061826956,0.06886689381730403,-0.0020716385725296606,0.0020716385725501295,NA,NA
99,4,0.08,0,0,0,0.7455927378132821,4.190407262186756,-0.4424116780725061,0.569441981102779,0.07488164024170585,0.0875183597582938,-8.712795837514026e-4,0.0019379462504416993,NA,NA
99,5,0.1,0,0,0,1.9233019448483262,8.012698055151665,-1.2217877730820699,1.0428786821729816,0.09667078821845052,0.11012921178154852,-0.0033756636644681802,0.0013150576038870093,NA,NA
100,1,0.02,0,0,0,-1.2587651135502855,3.218765113550282,-0.7380688668244662,0.740008260763845,0.006056080855674927,0.025143919144325143,-0.0014895569328207822,0.005368344811623291,NA,NA
